Title,Storyline
Same Old West,"In the backlands of Goiás, two brutal men, after being abandoned by the same woman, turn violently against each other."
Samia,Follows an assertive young woman as she fights to become an Olympic athlete.
Samosa,N/A
Samrat Mandhatha,"At the beginning of Treta Yuga, when Adharma spreads worldwide and there is no place for Dharmadeva, he leaves Bhuloka and meets Shanideva to resolve it. An argument starts between Lakshmi and Shanideva, Mandatha takes birth to give a judgment/decision to them."
Samsara,"A man from an impoverished family who is rejected by the wealthy parents of the woman he loves. He strikes a bargain with the monkey King and performs a dark ritual to gain wealth, but in the process, he curses his wife and child into suffering."
Samurai Detective Onihei: Lawless Love,N/A
San Francisco Bae,"A female founder, struggling to find investors, and a med-school dropout concoct a risky plan to pursue their true passions and achieve the American dream."
Sandeh,"A group of students from an engineering college on an excursion tour filled with suspense,thrills,romance,music and action goes through series of events and deaths leaving them all stunned and thereby grows a strong plot called SANDEH"
Sandeham,A newlywed couple gets into trouble when the husband discovers that his wife still has feelings for her ex-boyfriend. What will the consequences of this love triangle be? To what extent will he go to win his wife's love forever?
Sandglass,"Mo faces a shattered family life. She must confront her father's alcoholism from her peers, Fortunately, with the companionship of Mi Sha, and the warm-hearted senior Lu Li, she experiences a period of beautiful and comfortable youth."
Sandookadee,N/A
Sangrand,An eye for an eye will leave the whole world blind. Someone have to break the chain of enmity so Sahib decides to change his life for good.
Sanket,N/A
Sano Sansar,"A middle class family is thrown into chaos when the youngest daughter expresses her desire to go abroad, secrets and resentment hiding inside the exterior threatens to destroy the family from the inside."
Sans jugement,N/A
Santhosha Sangeetha,"Rival entrepreneurs Santhosha and Sangeetha clash over tenders and projects while struggling for business growth. Amid challenges, competition, and love, their personal and professional lives collide in this dramatic tale."
Santosh,"Newly widowed Santosh inherits her husband's job as a police constable in the rural badlands of Northern India. When a girl's body is found, she's pulled into the investigation under the wing of charismatic feminist inspector Sharma."
Sapiens,N/A
Sapna ek udaan,"It is the story of Sapna, a young girl living in a small village, who dreams of becoming a great dancer while fighting the constraints of society."
Saptamana Mare,"Leiba runs the village inn in the 1900s, acting as a meeting point for Christians and Jews alike, however the conviviality masks racism and anti-Semitism."
Sarah,"Sarah loves her school, but traditional Maasai culture and the pressures of a long drought are about to change her life."
Saramsha,"Tejas, an aspiring writer's world bizarrely collides with Abhay's one evening. A drama begins to unfold as he comes face to face with a character of his story - asking whether a writer writes the story, or does the story choose its writer?"
Sarfira,"A man fights to make his dream of creating a low cost airline a reality, facing opposition from devious competitive airline owners who threaten his business and his passengers' safety."
Saripodhaa Sanivaaram,"In order to defend the innocent from a corrupt and brutal cop, a vigilante hero must work around his own self-imposed code of honor."
Sariri,N/A
Sarkaaru Noukari,"In the year 1996, the entire nation was politically facing a serious issue. In addition, the country was suffering from another dangerous problem. In this scenario, a Government Employee took up the responsibility."
Sarkari Rozgaar,N/A
Sasquatch Sunset,A year in the life of a unique family. It captures the daily life of the Sasquatch with a level of detail and rigor that is simply unforgettable.
Sathyam,"Revolves around the relationship between a grandfather and his grandson, in a traditional family setup. Certain misconceptions and mishaps occur during prayer rituals."
Satrangi Re,N/A
Satu - Year of the Rabbit,"When a bomb endangers the Pha Tang temple, 'Satu' an orphan child laborer decides to head north through the rich and feral landscape of Laos in search of his long lost mother with his new photojournalist friend 'Bo'."
Saturday Night,"At 11:30pm on October 11th, 1975, a ferocious troupe of young comedians and writers changed television forever. Find out what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live (1975)."
Saturday in the Park,"In their early 20's and at the crossroads of their lives, Danny and Mikey, two musicians from The Bronx New York City (Circa 1986) decide their future on a Saturday Night in The Bronx Park they grew up in."
Saturn,"When a mysterious planet appears in the sky, a young father must choose between the life he loves and an ancient call to save the world."
